"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","GeneRatio_a","BgRatio_a"
"GO:0043923","GO:0043923","positive regulation by host of viral transcription","11/8420","18/18986",0.611111111111111,1.37797571918712,1.43217282024323,0.116387950950538,0.560401051057106,0.503328512741065,"CTDP1/TAF11/NUCKS1/TFAP4/SMARCB1/SNW1/HPN/SMARCA4/CDK9/LEF1/RRP1B",11,11,18
"GO:0045064","GO:0045064","T-helper 2 cell differentiation","11/8420","18/18986",0.611111111111111,1.37797571918712,1.43217282024323,0.116387950950538,0.560401051057106,0.503328512741065,"PRKCZ/BCL3/GATA3/CD86/TNFSF4/MYB/RARA/MEN1/IL18/BATF/ASCL2",11,11,18
"GO:0071025","GO:0071025","RNA surveillance","11/8420","18/18986",0.611111111111111,1.37797571918712,1.43217282024323,0.116387950950538,0.560401051057106,0.503328512741065,"TRNT1/EXOSC7/EXOSC5/EXOSC3/EXOSC9/EXOSC2/ZC3H4/ZCCHC7/SUPV3L1/EXOSC4/DXO",11,11,18
"GO:0090083","GO:0090083","regulation of inclusion body assembly","11/8420","18/18986",0.611111111111111,1.37797571918712,1.43217282024323,0.116387950950538,0.560401051057106,0.503328512741065,"CDC34/PSMC6/DNAJB6/HSPA2/APOE/DNAJB2/DNAJA4/IFNB1/HSF1/HSPA1B/HSPA1A",11,11,18
"GO:0090520","GO:0090520","sphingolipid mediated signaling pathway","11/8420","18/18986",0.611111111111111,1.37797571918712,1.43217282024323,0.116387950950538,0.560401051057106,0.503328512741065,"SPHK2/EZR/SMPD3/S1PR4/RAC1/AKT1/GPR6/SPHK1/S1PR5/MFSD2B/S1PR3",11,11,18
"GO:1903729","GO:1903729","regulation of plasma membrane organization","11/8420","18/18986",0.611111111111111,1.37797571918712,1.43217282024323,0.116387950950538,0.560401051057106,0.503328512741065,"DNM2/ATP8B1/SYTL4/RAB3A/WASL/FASLG/XRCC4/ASAP1/PRKCD/CASP7/NOX5",11,11,18
"GO:0034121","GO:0034121","regulation of toll-like receptor signaling pathway","21/8420","38/18986",0.552631578947368,1.24611201400175,1.35565433755487,0.116869914569259,0.560401051057106,0.503328512741065,"LRCH4/ESR1/IKBKB/CACTIN/YWHAE/IRF1/SMPDL3B/PDPK1/ARRB2/S100A8/MFHAS1/LRRC14/GFI1/S100A9/CD300A/NLRP6/IRF7/CD300LF/GDI1/NFKBIL1/RNF115",21,21,38
"GO:0048854","GO:0048854","brain morphogenesis","21/8420","38/18986",0.552631578947368,1.24611201400175,1.35565433755487,0.116869914569259,0.560401051057106,0.503328512741065,"CTNNA2/PAX2/PSEN1/SLC6A4/WNT5A/OTX1/UCHL5/EMX1/BBS4/SLC4A10/FANCD2/SPEF2/FANCC/HESX1/FZD6/CDH2/BBS1/PROP1/GBA1/SLIT1/ZNF335",21,21,38
"GO:0034605","GO:0034605","cellular response to heat","36/8420","69/18986",0.521739130434783,1.17645357843643,1.31079545522607,0.11738080431517,0.560401051057106,0.503328512741065,"TPR/HSP90AA1/GSK3B/HSP90AB1/HMOX1/SLC52A3/RBBP7/STUB1/EEF1D/DNAJC2/TFEC/DNAJB6/YWHAE/HSPA8/CHORDC1/HTRA2/SUMO1/EIF2S1/THBS1/CLPB/MAPKAPK2/VCP/DNAJC7/CXCL10/HSPA6/HSP90AB3P/IRAK1/HSF1/MAPT/HDAC2/DAXX/HSPA1B/HSPA1A/HSP90AB2P/HSBP1L1/HSBP1",36,36,69
"GO:0070918","GO:0070918","regulatory ncRNA processing","36/8420","69/18986",0.521739130434783,1.17645357843643,1.31079545522607,0.11738080431517,0.560401051057106,0.503328512741065,"ZMPSTE24/SRRT/TDRD1/TGFB1/DROSHA/NUP155/NCBP2/TSNAX/HNRNPA2B1/AGO2/PIWIL1/LIN28A/NCBP1/TARBP2/PARN/TP53/MAEL/PNLDC1/DDX4/ADAR/HENMT1/TDRD5/PUS10/TERT/TRUB1/TDRD12/EXD1/TDRKH/PIWIL3/BCDIN3D/LIN28B/TDRD7/SPOUT1/TRIM71/TSN/HOXB-AS3",36,36,69
"GO:0050732","GO:0050732","negative regulation of peptidyl-tyrosine phosphorylation","20/8420","36/18986",0.555555555555556,1.25270519926102,1.35477403298218,0.117918557870988,0.560401051057106,0.503328512741065,"MVP/GPRC5A/PRKCZ/TSG101/PSEN1/PTK6/CADM4/PTPN6/VPS25/CBLC/SFRP2/SAMSN1/PRKCD/PARP14/CHMP6/SOCS1/LILRB4/SEMA4D/ZGPAT/SRCIN1",20,20,36
"GO:0071353","GO:0071353","cellular response to interleukin-4","20/8420","36/18986",0.555555555555556,1.25270519926102,1.35477403298218,0.117918557870988,0.560401051057106,0.503328512741065,"HSPA5/MCM2/KEAP1/PTPRC/HSP90AB1/XBP1/CORO1A/JAK3/GATA3/TUBA1B/CDK4/LEF1/IL2RG/ADAMTS13/IL24/DCSTAMP/PARP14/CD300LF/RUFY4/SHPK",20,20,36
"GO:0002523","GO:0002523","leukocyte migration involved in inflammatory response","12/8420","20/18986",0.6,1.3529216152019,1.40965042368324,0.118411237736226,0.560401051057106,0.503328512741065,"MDK/CCR6/SLAMF1/FFAR2/LBP/NINJ1/S100A8/ADAM8/SLAMF8/S100A9/FUT7/TNF",12,12,20
"GO:0002577","GO:0002577","regulation of antigen processing and presentation","12/8420","20/18986",0.6,1.3529216152019,1.40965042368324,0.118411237736226,0.560401051057106,0.503328512741065,"WAS/SLC11A1/CD74/TREM2/PYCARD/CCR7/LILRB2/THBS1/YTHDF1/NOD2/CCL19/HLA-DOB",12,12,20
"GO:0006098","GO:0006098","pentose-phosphate shunt","12/8420","20/18986",0.6,1.3529216152019,1.40965042368324,0.118411237736226,0.560401051057106,0.503328512741065,"TIGAR/PRPS2/PGLS/TP53/RPTOR/RPIA/G6PD/MLST8/RBKS/TALDO1/SHPK/RPE",12,12,20
"GO:0033033","GO:0033033","negative regulation of myeloid cell apoptotic process","12/8420","20/18986",0.6,1.3529216152019,1.40965042368324,0.118411237736226,0.560401051057106,0.503328512741065,"KITLG/MAEA/APOH/GHSR/EPO/SELENOS/CCR5/NOD2/IRF7/MIF/CLEC5A/CCL5",12,12,20
"GO:0034587","GO:0034587","piRNA processing","12/8420","20/18986",0.6,1.3529216152019,1.40965042368324,0.118411237736226,0.560401051057106,0.503328512741065,"TDRD1/PIWIL1/MAEL/PNLDC1/DDX4/HENMT1/TDRD5/TDRD12/EXD1/TDRKH/PIWIL3/TDRD7",12,12,20
"GO:0035455","GO:0035455","response to interferon-alpha","12/8420","20/18986",0.6,1.3529216152019,1.40965042368324,0.118411237736226,0.560401051057106,0.503328512741065,"TPR/EIF2AK2/LAMP3/OAS1/GATA3/RO60/BST2/IFITM3/ADAR/PYHIN1/MX2/IFITM1",12,12,20
"GO:0039692","GO:0039692","single stranded viral RNA replication via double stranded DNA intermediate","12/8420","20/18986",0.6,1.3529216152019,1.40965042368324,0.118411237736226,0.560401051057106,0.503328512741065,"TOP2B/SMARCB1/APOBEC3H/AICDA/APOBEC3A/TRIM28/TOP2A/MORC2/SETDB1/HMGA2/CXCL8/APOBEC3B",12,12,20
"GO:0042407","GO:0042407","cristae formation","12/8420","20/18986",0.6,1.3529216152019,1.40965042368324,0.118411237736226,0.560401051057106,0.503328512741065,"ADCK1/TAFAZZIN/CHCHD3/MICU1/IMMT/AFG3L2/CHCHD6/OMA1/LETM1/MICOS13/APOO/UQCC3",12,12,20
"GO:0043129","GO:0043129","surfactant homeostasis","12/8420","20/18986",0.6,1.3529216152019,1.40965042368324,0.118411237736226,0.560401051057106,0.503328512741065,"OAS1/CTSH/TGFB1/VEGFA/TMEM63B/RCN3/ABCA12/LPCAT1/ABCA3/NKIRAS2/TMEM63A/BPIFA1",12,12,20
"GO:0045953","GO:0045953","negative regulation of natural killer cell mediated cytotoxicity","12/8420","20/18986",0.6,1.3529216152019,1.40965042368324,0.118411237736226,0.560401051057106,0.503328512741065,"LILRB1/TGFB1/GFER/HAVCR2/ARRB2/LGALS9/KIR2DL4/HLA-G/HLA-F/SERPINB4/HLA-A/HLA-B",12,12,20
"GO:0046835","GO:0046835","carbohydrate phosphorylation","12/8420","20/18986",0.6,1.3529216152019,1.40965042368324,0.118411237736226,0.560401051057106,0.503328512741065,"GNPTG/XYLB/GALK1/PFKFB4/PFKFB2/NAGK/KHK/TKFC/HK1/FCSK/RBKS/POMK",12,12,20
"GO:0097284","GO:0097284","hepatocyte apoptotic process","12/8420","20/18986",0.6,1.3529216152019,1.40965042368324,0.118411237736226,0.560401051057106,0.503328512741065,"BID/STK4/STK3/KRT18/DNMT3A/CASP6/IGF1R/ADAR/PRKAA2/ARF6/KRT8/BCL2L1",12,12,20
"GO:2000434","GO:2000434","regulation of protein neddylation","12/8420","20/18986",0.6,1.3529216152019,1.40965042368324,0.118411237736226,0.560401051057106,0.503328512741065,"DCUN1D1/HIF1A/COPS7A/COPS5/DCUN1D5/COPS7B/CDKN2A/DCUN1D2/COPS6/GPS1/COPS9/COPS8",12,12,20
"GO:0035456","GO:0035456","response to interferon-beta","19/8420","34/18986",0.558823529411765,1.26007405337432,1.35492421466085,0.118847296101982,0.560401051057106,0.503328512741065,"CAMK2A/UBE2K/OAS1/CDC34/ACOD1/HTRA2/STAT1/IRF1/BST2/SHFL/PNPT1/IFITM3/MNDA/PYHIN1/AIM2/IFNB1/IFITM1/NDUFA13/IKBKE",19,19,34
"GO:1902410","GO:1902410","mitotic cytokinetic process","19/8420","34/18986",0.558823529411765,1.26007405337432,1.35492421466085,0.118847296101982,0.560401051057106,0.503328512741065,"CHMP5/RAB11FIP3/CHMP4B/RAB11A/MTMR4/KIF20A/ECT2/CHMP2A/CHMP1A/CEP55/KIF20B/ARF1/MITD1/CHMP4C/ARF6/CNTROB/CHMP6/IQGAP3/NUP62",19,19,34
"GO:0062207","GO:0062207","regulation of pattern recognition receptor signaling pathway","90/8420","184/18986",0.489130434782609,1.10292522978416,1.25237611391052,0.119597227448531,0.560401051057106,0.503328512741065,"LAMP2/MARK4/BTK/CYBA/EIF2AK2/IFI35/UFD1/GRAMD4/LRCH4/WDFY1/ESR1/TREM2/XIAP/ACOD1/IKBKB/CACTIN/TAX1BP1/C1QBP/DHX58/YWHAE/HSPA8/TRIM3/SLC15A3/ERBIN/PPP2CA/NAGK/IRF1/BPIFB1/ABHD17A/LBP/SMPDL3B/PPT1/NINJ1/PTPN22/RSAD2/UBQLN1/OASL/FLOT1/ATAT1/DDX60/TARBP2/PDPK1/ARRB2/AKT1/LYPLAL1/S100A8/PARP1/MFHAS1/TKFC/FBXL2/TRIM11/GBP5/ZDHHC5/ZDHHC12/FCRL3/LRRC14/SQSTM1/SPSB3/GFI1/S100A9/CGAS/NOD2/CD300A/NLRC3/MYD88/SLC19A1/TLR6/NLRP6/BANF1/AURKB/NPLOC4/IRF7/BRCC3/CD300LF/ZNRF1/TREML4/ZDHHC9/SRC/GDI1/HSPA1B/HSPA1A/NFKBIL1/TRIM15/MIR149/MIR200B/CPTP/LILRA4/STMP1/PRKDC/RNF115",90,90,184
"GO:1901292","GO:1901292","nucleoside phosphate catabolic process","90/8420","184/18986",0.489130434782609,1.10292522978416,1.25237611391052,0.119597227448531,0.560401051057106,0.503328512741065,"TYMP/ENTPD2/NTHL1/PFKP/PKM/ENO1/UNG/SIRT6/TIGAR/PSEN1/ACOT7/HIF1A/ABCD1/PGK1/GPI/GAPDHS/GSK3A/GIT1/GALK1/ENO3/IFNG/GAPDH/TPI1/ENO2/DNPH1/NUDT12/PPP2CA/OGG1/PRKAG3/SMUG1/PFKFB2/NT5C/ITPA/DUT/MBD4/CBFA2T3/AMPD3/LDHA/IER3/TDG/RPTOR/FOXK2/PFKL/COL6A1/PKLR/ALDOA/HKDC1/HK1/ADPGK/SLC2A6/HK3/JMJD8/PRKAA2/FBP1/VCP/NUDT5/HPRT1/MLST8/DDIT4/HINT1/NUDT9/PGK2/PGAM1/BPGM/CNP/UCP2/ZBTB7A/DCTPP1/DHTKD1/PRKAG1/UPP1/NUDT17/ENTPD5/ENO4/ENTPD8/ADA/SRC/ENTPD4/OGDHL/ENTPD6/ENPP1/ENTPD7/PNP/PDE7A/NT5M/NUDT19/PGAM4/EIF6/NUDT3/NUDT18",90,90,184
"GO:0001958","GO:0001958","endochondral ossification","18/8420","32/18986",0.5625,1.26836401425178,1.35629722710976,0.119627824098245,0.560401051057106,0.503328512741065,"FGFR3/IFT80/SMPD3/DLX5/COL1A1/PEX7/MEF2D/RUNX2/MMP13/COL2A1/MMP14/CBS/INPPL1/NAB2/TMEM119/COL13A1/SCX/LOC102724560",18,18,32
"GO:0036075","GO:0036075","replacement ossification","18/8420","32/18986",0.5625,1.26836401425178,1.35629722710976,0.119627824098245,0.560401051057106,0.503328512741065,"FGFR3/IFT80/SMPD3/DLX5/COL1A1/PEX7/MEF2D/RUNX2/MMP13/COL2A1/MMP14/CBS/INPPL1/NAB2/TMEM119/COL13A1/SCX/LOC102724560",18,18,32
"GO:0180046","GO:0180046","GPI anchored protein biosynthesis","18/8420","32/18986",0.5625,1.26836401425178,1.35629722710976,0.119627824098245,0.560401051057106,0.503328512741065,"DPM1/PIGQ/PIGU/CWH43/PIGT/PIGC/DPM2/PIGM/SLC30A5/PGAP2/PIGF/PGAP3/PIGX/PIGO/DPM3/PIGN/GPAA1/PIGW",18,18,32
"GO:2000279","GO:2000279","negative regulation of DNA biosynthetic process","18/8420","32/18986",0.5625,1.26836401425178,1.35629722710976,0.119627824098245,0.560401051057106,0.503328512741065,"HNRNPC/ACD/DNAJC2/TENT4B/POT1/GNL3L/NAT10/HNRNPA1/NIBAN2/PIF1/TP53/TERF1/ANKRD1/CHEK1/HNRNPU/DCP2/TEN1/DACH1",18,18,32
"GO:0015802","GO:0015802","basic amino acid transport","13/8420","22/18986",0.590909090909091,1.33242280285036,1.39265395664979,0.119697790702408,0.560401051057106,0.503328512741065,"SLC7A2/SLC11A1/SLC7A9/SLC66A1/SLC25A15/SLC7A5/SLC22A2/SLC25A2/SLC7A1/SLC7A7/SLC3A2/CLN3/SLC25A29",13,13,22
"GO:0030808","GO:0030808","regulation of nucleotide biosynthetic process","13/8420","22/18986",0.590909090909091,1.33242280285036,1.39265395664979,0.119697790702408,0.560401051057106,0.503328512741065,"SPHK2/ENO1/TREM2/TAFAZZIN/ANTKMT/ATP5IF1/ADCY10/PARP1/ATPSCKMT/ACMSD/VCP/DNAJC30/RD3",13,13,22
"GO:0032211","GO:0032211","negative regulation of telomere maintenance via telomerase","13/8420","22/18986",0.590909090909091,1.33242280285036,1.39265395664979,0.119697790702408,0.560401051057106,0.503328512741065,"HNRNPC/ACD/TENT4B/POT1/GNL3L/NAT10/HNRNPA1/PIF1/TP53/TERF1/HNRNPU/DCP2/TEN1",13,13,22
"GO:0032482","GO:0032482","Rab protein signal transduction","13/8420","22/18986",0.590909090909091,1.33242280285036,1.39265395664979,0.119697790702408,0.560401051057106,0.503328512741065,"SGSM3/MADD/RAB35/DENND1A/RAB33A/RAB30/RAB15/RAB39B/RAB4A/RAB39A/CD2AP/DENND4B/GDI1",13,13,22
"GO:1900371","GO:1900371","regulation of purine nucleotide biosynthetic process","13/8420","22/18986",0.590909090909091,1.33242280285036,1.39265395664979,0.119697790702408,0.560401051057106,0.503328512741065,"SPHK2/ENO1/TREM2/TAFAZZIN/ANTKMT/ATP5IF1/ADCY10/PARP1/ATPSCKMT/ACMSD/VCP/DNAJC30/RD3",13,13,22
"GO:0001963","GO:0001963","synaptic transmission, dopaminergic","17/8420","30/18986",0.566666666666667,1.27775930324624,1.35913292923067,0.120225009911675,0.560401051057106,0.503328512741065,"DRD4/COMT/RASD2/SLC6A4/PARK7/PNKD/ADORA2A/TOR1A/FLOT1/ARRB2/SLC6A3/CHRNB2/CDK5/GDNF/PMCHL2/RAB3B/TH",17,17,30
"GO:1904357","GO:1904357","negative regulation of telomere maintenance via telomere lengthening","17/8420","30/18986",0.566666666666667,1.27775930324624,1.35913292923067,0.120225009911675,0.560401051057106,0.503328512741065,"HNRNPC/ACD/TENT4B/POT1/GNL3L/NAT10/HNRNPA1/PIF1/TP53/PARP1/TERF1/HNRNPU/DCP2/ERCC4/MCRS1/SLX4/TEN1",17,17,30
"GO:0006851","GO:0006851","mitochondrial calcium ion transmembrane transport","14/8420","24/18986",0.583333333333333,1.31534045922407,1.3799053193276,0.120413520217953,0.560401051057106,0.503328512741065,"MCUB/MCUR1/MICU1/HSPA9/AFG3L2/PSEN2/MCU/SELENON/MAIP1/LETM2/LETM1/UCP2/BHLHA15/VDAC1",14,14,24
"GO:0008156","GO:0008156","negative regulation of DNA replication","14/8420","24/18986",0.583333333333333,1.31534045922407,1.3799053193276,0.120413520217953,0.560401051057106,0.503328512741065,"LIG3/TIPIN/CAMSAP3/DYNLL1/CDC6/GTPBP4/TIMELESS/FBXO5/PDS5A/TP53/TERF1/S100A11/CDT1/ENPP7",14,14,24
"GO:0030277","GO:0030277","maintenance of gastrointestinal epithelium","14/8420","24/18986",0.583333333333333,1.31534045922407,1.3799053193276,0.120413520217953,0.560401051057106,0.503328512741065,"STRAP/VSIG1/CRACD/TFF3/TFF2/TFF1/NEUROD1/INAVA/NOD2/MUC13/MUC6/SERPINA3/SLC22A5/MUC2",14,14,24
"GO:0031145","GO:0031145","anaphase-promoting complex-dependent catabolic process","14/8420","24/18986",0.583333333333333,1.31534045922407,1.3799053193276,0.120413520217953,0.560401051057106,0.503328512741065,"ANAPC5/CDC23/FZR1/UBE2S/ANAPC15/CDC20/CDK2/ANAPC13/ANAPC11/CDC20B/PLK1/UBE2C/ANAPC2/ANAPC7",14,14,24
"GO:0051590","GO:0051590","positive regulation of neurotransmitter transport","14/8420","24/18986",0.583333333333333,1.31534045922407,1.3799053193276,0.120413520217953,0.560401051057106,0.503328512741065,"BAIAP3/DTNBP1/SLC4A8/SYT1/DRD4/TACR2/STX1A/KMO/ADORA2A/GPR158/RAB3B/SLC17A8/SLC18A3/BGLAP",14,14,24
"GO:0060339","GO:0060339","negative regulation of type I interferon-mediated signaling pathway","14/8420","24/18986",0.583333333333333,1.31534045922407,1.3799053193276,0.120413520217953,0.560401051057106,0.503328512741065,"OAS1/TTLL12/CACTIN/OAS3/EIF4E2/NLRC5/ADAR/DCST1/STAT2/USP18/ISG15/YTHDF2/SMIM30/MMP12",14,14,24
"GO:1901028","GO:1901028","regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway","14/8420","24/18986",0.583333333333333,1.31534045922407,1.3799053193276,0.120413520217953,0.560401051057106,0.503328512741065,"SLC25A5/BAK1/GSK3B/TMEM14A/GSK3A/ZNF205/ATP5IF1/HIP1R/IER3/BCL2L1/TMEM102/SIVA1/HSPA1A/SLC35F6",14,14,24
"GO:0006506","GO:0006506","GPI anchor biosynthetic process","16/8420","28/18986",0.571428571428571,1.28849677638276,1.36373430154403,0.120594829102982,0.560401051057106,0.503328512741065,"DPM1/PIGQ/PIGU/CWH43/PIGC/DPM2/PIGM/SLC30A5/PGAP2/PIGF/PGAP3/PIGX/PIGO/DPM3/PIGN/PIGW",16,16,28
"GO:0007141","GO:0007141","male meiosis I","16/8420","28/18986",0.571428571428571,1.28849677638276,1.36373430154403,0.120594829102982,0.560401051057106,0.503328512741065,"TRIP13/DMC1/REC8/RAD51C/HSPA2/CCNA1/BRDT/BRCA2/DMRTC2/DNMT3L/DDX4/HSF2BP/ING2/UBB/MEIOC/MYBL1",16,16,28
"GO:0015740","GO:0015740","C4-dicarboxylate transport","16/8420","28/18986",0.571428571428571,1.28849677638276,1.36373430154403,0.120594829102982,0.560401051057106,0.503328512741065,"SLC25A13/NTSR1/SLC1A6/SLC1A5/SLC1A1/SLC1A2/SLC1A4/SLC13A3/SLC7A13/LRRC8E/LRRC8D/UCP2/SLC25A22/ABAT/SLC25A10/LRRC8B",16,16,28
"GO:0043304","GO:0043304","regulation of mast cell degranulation","16/8420","28/18986",0.571428571428571,1.28849677638276,1.36373430154403,0.120594829102982,0.560401051057106,0.503328512741065,"FERRY3/SPHK2/CD84/STXBP2/UNC13D/PLA2G3/FOXF1/SNX4/VAMP8/RAC2/PDPK1/RABGEF1/SYK/CD300A/LGALS9/GATA2",16,16,28
"GO:0050857","GO:0050857","positive regulation of antigen receptor-mediated signaling pathway","16/8420","28/18986",0.571428571428571,1.28849677638276,1.36373430154403,0.120594829102982,0.560401051057106,0.503328512741065,"STAP1/PTPRC/PRKD2/CCR7/NECTIN2/TESPA1/CMTM3/CD226/TRAT1/RELA/LCK/ADA/SLC39A10/CARD11/NFAM1/IKBKG",16,16,28
"GO:0070193","GO:0070193","synaptonemal complex organization","16/8420","28/18986",0.571428571428571,1.28849677638276,1.36373430154403,0.120594829102982,0.560401051057106,0.503328512741065,"TRIP13/REC8/TEX11/HSPA2/TEX15/P3H4/HORMAD1/SYCP2L/SYCE2/SHOC1/PLK1/MEIOC/SYCP2/EHMT2/BAG6/SYCE3",16,16,28
"GO:0072529","GO:0072529","pyrimidine-containing compound catabolic process","16/8420","28/18986",0.571428571428571,1.28849677638276,1.36373430154403,0.120594829102982,0.560401051057106,0.503328512741065,"TYMP/NTHL1/UNG/AICDA/OGG1/SMUG1/NT5C/DUT/MBD4/TDG/DCTPP1/UPP1/ENTPD5/ENTPD4/ENTPD7/NT5M",16,16,28
"GO:2000819","GO:2000819","regulation of nucleotide-excision repair","16/8420","28/18986",0.571428571428571,1.28849677638276,1.36373430154403,0.120594829102982,0.560401051057106,0.503328512741065,"DPF1/SMARCD1/SMARCE1/ACTB/ACTL6B/BCL7C/SMARCB1/SMARCD2/ARID1A/SMARCA4/DPF2/KAT7/ACTL6A/CUL4A/SMARCC1/ARID2",16,16,28
"GO:0006006","GO:0006006","glucose metabolic process","96/8420","197/18986",0.487309644670051,1.09881958595078,1.24460159458447,0.120648022219768,0.560401051057106,0.503328512741065,"BAD/SLC25A13/TFAP2B/PFKP/PHKA1/PKM/ENO1/SIRT6/TIGAR/C1QTNF3/ZMPSTE24/OAS1/PCK2/PGK1/BCKDK/GPI/GAPDHS/GSK3A/BRAT1/ENO3/KAT2A/GAPDH/TPI1/ENO2/PPARD/PRKAG3/STK11/GOT1/SERP1/NLN/PFKFB2/GNMT/DYRK2/FBP2/SELENOS/SDS/SLC37A4/PDX1/SORD/PMM2/G6PC3/TP53/FOXK2/PMAIP1/PFKL/AKT1/ADCY10/RORC/GALM/DGKQ/MDH2/MTCL2/HKDC1/HK1/PHKG2/GHRL/SLC45A3/ADPGK/ADIPOR1/TFF3/G6PD/CRTC2/HK3/OMA1/NPY1R/FBP1/PGM2L1/INPPL1/SERPINA12/MIDN/DDB1/PGM2/DCXR/ONECUT1/PGK2/ZNF692/GAA/PGAM1/PPP1CA/MST1/GMPPB/CLK2/ERFE/PRKAG1/SLC25A10/GDPGP1/C1QTNF12/PGP/KCNJ11/SIRT7/USP7/WDR5/SRC/MIR210/LCMT1/TNF",96,96,197
"GO:0031048","GO:0031048","regulatory ncRNA-mediated heterochromatin formation","15/8420","26/18986",0.576923076923077,1.30088616846337,1.37048969636129,0.120681510603527,0.560401051057106,0.503328512741065,"TDRD1/EZH2/DNMT3A/ZNFX1/PIWIL1/SPOCD1/DNMT3L/MAEL/DDX4/HNRNPU/TDRD5/HNRNPK/TDRD12/C19orf84/PARTICL",15,15,26
"GO:0031468","GO:0031468","nuclear membrane reassembly","15/8420","26/18986",0.576923076923077,1.30088616846337,1.37048969636129,0.120681510603527,0.560401051057106,0.503328512741065,"SPAST/CHMP5/NSFL1C/CHMP4B/UBE2I/CHMP2A/CHMP1A/BROX/CHMP4C/REEP4/BANF1/CHMP6/ANKLE2/RCC1/UBXN2B",15,15,26
"GO:0048520","GO:0048520","positive regulation of behavior","15/8420","26/18986",0.576923076923077,1.30088616846337,1.37048969636129,0.120681510603527,0.560401051057106,0.503328512741065,"OPRK1/SGIP1/GHRH/GHSR/GRPR/ADORA2A/MTNR1B/STRA6/GHRL/AGRP/UCN/NPAS2/INSL5/HDAC2/MC1R",15,15,26
"GO:0050860","GO:0050860","negative regulation of T cell receptor signaling pathway","15/8420","26/18986",0.576923076923077,1.30088616846337,1.37048969636129,0.120681510603527,0.560401051057106,0.503328512741065,"PHPT1/EZR/SLA2/PTPN6/GBP1/BTN2A2/PTPN22/DGKZ/PTPRJ/THY1/UBASH3A/LAPTM5/BTRC/SH2D1A/LILRB4",15,15,26
"GO:0098719","GO:0098719","sodium ion import across plasma membrane","15/8420","26/18986",0.576923076923077,1.30088616846337,1.37048969636129,0.120681510603527,0.560401051057106,0.503328512741065,"SLC9A3/SLC9A1/HCN2/SCNN1A/SLC9A2/TRPM4/SLC34A1/SLC5A6/HCN4/SLC5A2/SLC6A1/SCNN1D/SCNN1G/SLC9C1/SLC9A4",15,15,26
"GO:1902455","GO:1902455","negative regulation of stem cell population maintenance","15/8420","26/18986",0.576923076923077,1.30088616846337,1.37048969636129,0.120681510603527,0.560401051057106,0.503328512741065,"ARID4B/PAX2/BMP7/RBBP7/SUDS3/HDAC1/ZNF706/LOXL2/SAP130/ING1/RBBP4/SAP30/ING2/BRMS1/HDAC2",15,15,26
"GO:0030166","GO:0030166","proteoglycan biosynthetic process","34/8420","65/18986",0.523076923076923,1.17947012607345,1.29384677207568,0.121465976378585,0.563633909285804,0.506232129215523,"XYLT2/B4GALT7/CHPF2/UGDH/CHST10/FAM20B/CHPF/CHST8/TM9SF2/HS3ST3B1/HS6ST1/GLCE/NDST4/BMPR1B/B3GAT3/HS3ST3A1/PXYLP1/SLC35B2/EXTL1/HS3ST6/NDST3/CHST14/CSGALNACT2/CANT1/CHST11/B3GALT6/FOXL1/CHST13/CHST15/HS6ST3/GAL3ST4/SLC2A10/CHSY3/HS3ST5",34,34,65
"GO:0010950","GO:0010950","positive regulation of endopeptidase activity","68/8420","137/18986",0.496350364963504,1.11920522912079,1.25002148181369,0.122437627846072,0.567730031806222,0.509911093150937,"BAD/BAK1/CYFIP2/SERPINB3/CASP8/ATP2A3/GRAMD4/SENP1/REST/PSME1/TBC1D10A/PSME2/DNAJA3/PYCARD/RIPK2/BBC3/SLC11A2/SLC22A2/DAP/FAM162A/HTRA2/HSPE1/APH1A/FASLG/CTSD/SEMG2/RFPL1/EGLN3/HIP1R/PRR7/PSME3/ANP32B/MTCH1/PMAIP1/NLRP12/S100A8/EFNA3/HSPD1/TTBK1/ST18/CDKN2A/BCL2L11/AIFM1/LAPTM5/NCSTN/S100A9/AIM2/SYK/VCP/RET/NKX3-1/FADD/LGALS9/PRELID1/EFNA1/EIF2AK3/CLEC7A/PIDD1/ST20/F2R/LCK/FOXL2/DIABLO/MAPT/CARD9/DAPK1/PSENEN/TNF",68,68,137
