"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","expDiff"
"ENSG00000222969.1",2.45286587835148,3.38801755912848,0.798294268235314,4.24407100732156,2.19500844915928e-05,5.26390434971495e-05,"up"
"ENSG00000222973.1",0.983334126913853,0.0963892896667954,0.356215147062822,0.270592899997585,0.786704157156351,0.834223077921197,"no_change"
"ENSG00000222974.1",0.481984708957756,0.990509408363067,1.14156924454086,0.867673523178571,0.385573084269834,0.471236550725919,"no_change"
"ENSG00000222976.1",0.437246785509379,0.907754829851956,0.952634074440995,0.952889314173048,0.340646154821562,0.424094088495356,"no_change"
"ENSG00000222979.1",0.140285479752088,0.363763611562226,0.949859703656942,0.382965621303591,0.701745254627544,NA,"no_change"
"ENSG00000222985.1",0.109579500404632,0.192890426228357,1.06294915276407,0.181467218565224,0.856000861741659,NA,"no_change"
"ENSG00000222987.1",0.109929229839239,0.195872890652588,1.06622825178024,0.183706340856704,0.8542438342882,NA,"no_change"
"ENSG00000222990.1",1.4416714707168,-0.869311550718431,0.252710548215043,-3.43994960581817,0.000581822510537897,0.0011873743545789,"down"
"ENSG00000222998.1",0.486503753184237,0.896895297431534,0.290802618195362,3.08420640432129,0.00204095944012987,0.00388546062230129,"up"
"ENSG00000223001.1",0.603315018011226,1.53473857905971,2.08408276840328,0.736409610178558,0.461481457907979,0.548413415585327,"no_change"
"ENSG00000223006.1",0.336065689478637,0.0272949730862834,0.635111880433838,0.042976637545559,0.96572015718086,0.974661024942702,"no_change"
"ENSG00000223012.1",0.185550697810065,0.0334837823299862,0.824107022848847,0.0406303810083264,0.967590563605914,0.976118408167826,"no_change"
"ENSG00000223013.1",0.309351059624526,0.350086810476284,0.711810780910682,0.491825664720036,0.62284259169973,0.698411698488211,"no_change"
"ENSG00000223023.1",2.50784205956395,0.184922097338829,0.202556471233575,0.912940950307082,0.361273598733572,0.446014984576838,"no_change"
"ENSG00000223027.1",0.425209249559249,0.640603447488273,0.563478544092893,1.13687283074733,0.255591451463084,0.33070295046734,"no_change"
"ENSG00000223039.1",0.496734922887344,-0.591508760148863,0.723233188266637,-0.817867279523667,0.413432975744514,0.50017251405635,"no_change"
"ENSG00000223040.1",0.129457974808595,0.221405702281965,1.34261818153023,0.164905931803799,0.869018023420665,NA,"no_change"
"ENSG00000223042.1",0.636217846516454,-2.35066526786563,0.266489031907862,-8.82087060407938,1.13573199648506e-18,6.6820212617667e-18,"down"
"ENSG00000223044.1",2.4010095360333,0.769922889899658,0.256562420587536,3.00091840471613,0.00269166680750123,0.0050301210114875,"up"
"ENSG00000223060.1",2.77368134264752,0.843155197236009,0.172022052424032,4.9014366783489,9.51383160809514e-07,2.61490443136412e-06,"up"
"ENSG00000223080.1",0.335182770227747,-0.525534553722727,0.298558179279628,-1.76024168887537,0.0783668362829539,0.114692034241627,"no_change"
"ENSG00000223086.1",0.836628219566671,-0.0914583816084268,0.247883414401109,-0.368957244797487,0.712159593555573,0.77381462825882,"no_change"
"ENSG00000223107.1",0.299517938096699,0.202578222103218,0.755663306245253,0.268080003923693,0.788637737226952,0.835750828602352,"no_change"
"ENSG00000223113.1",0.650292771789862,0.645099279548742,0.425926763047968,1.51457794042421,0.129879322131133,0.181279906221197,"no_change"
"ENSG00000223117.1",1.77041774523401,-0.681463167965062,0.232225613293706,-2.93448753692465,0.00334098970297842,0.00616033238898421,"down"
"ENSG00000223118.1",0.227051717898087,0.4694677427445,1.80551550937016,0.26001867073868,0.794849371644637,0.840970986753009,"no_change"
"ENSG00000223125.1",0.183170084612651,0.442344184500705,1.09825493687034,0.402770039678802,0.687117403479053,0.753057655973109,"no_change"
"ENSG00000223136.1",0.263223454881536,0.573179665579186,1.73512087535812,0.330339905259271,0.741143143653591,0.79700391845593,"no_change"
"ENSG00000223138.1",0.78520166728193,-0.130870542636118,0.295460194893463,-0.44293798250322,0.657810593266334,0.72867462051459,"no_change"
"ENSG00000223145.1",0.256454568182853,-0.0599570923555582,0.766792327175683,-0.0781920869975282,0.937675256408287,0.952994774904069,"no_change"
"ENSG00000223152.1",0.190713680096841,0.398774652472128,1.32490118358427,0.300984448812489,0.763426353053782,0.815412578140423,"no_change"
"ENSG00000223156.1",0.302170249800116,0.264477991670232,0.44988763102929,0.587875668119919,0.556615749500113,0.63900135627257,"no_change"
"ENSG00000223169.1",0.255521192151498,0.348403759952949,0.483095411192481,0.721190373332139,0.470792393859971,0.557746519856102,"no_change"
"ENSG00000223174.1",0.12803069271799,-0.0590875019530125,0.647667815883041,-0.091231184418901,0.927308896684266,NA,"no_change"
"ENSG00000223175.1",0.14382375794283,0.280644704068581,0.763966443964684,0.367352134751031,0.713356370346875,NA,"no_change"
"ENSG00000223177.1",2.0792569653246,0.284652491753839,0.192065390147257,1.48206031047861,0.138324248190266,0.19193186360552,"no_change"
"ENSG00000223188.1",1.57567179419266,0.285335611573061,0.210741013941755,1.35396336117051,0.175748067134982,0.237686100720008,"no_change"
"ENSG00000223189.1",0.367202983376527,0.483444891582915,0.700470703875002,0.690171464571608,0.490086365948733,0.576516643070907,"no_change"
"ENSG00000223190.1",0.27851609096219,0.338477864573073,0.553657029028951,0.611349349554405,0.540968326838824,0.6249712307112,"no_change"
"ENSG00000223191.1",0.173630805736343,0.0934221743020156,0.529668746755507,0.176378491036661,0.859996601423052,NA,"no_change"
"ENSG00000223198.1",3.9796741502905,0.00572886861911051,0.123278064337639,0.0464711110601157,0.962934759235954,0.972428601870796,"no_change"
"ENSG00000223202.1",0.175713390596282,-0.00438594277395249,0.633439039914836,-0.00692401714700465,0.994475477762493,NA,"no_change"
"ENSG00000223203.1",0.50481063750301,0.194795459336154,0.33174647750645,0.58718169609613,0.557081684111895,0.639311833443531,"no_change"
"ENSG00000223220.1",0.576896259073625,1.32968014018295,0.365778384789301,3.63520698728243,0.000277757532915613,0.000590231534602308,"up"
"ENSG00000223224.1",1.36697663259178,0.950710747749895,0.423148756154525,2.24675302460942,0.0246558154289348,0.0397768326079556,"up"
"ENSG00000223225.1",0.354312771757429,0.49446454636178,0.319578768628927,1.54723841162276,0.121805766719443,0.171096089254478,"no_change"
"ENSG00000223238.1",0.352359831094482,0.0263268440723589,0.617552670126986,0.0426309290622051,0.965995740068721,0.974884356812207,"no_change"
"ENSG00000223247.1",0.288118129438246,0.56896654117896,1.53844613176328,0.369831955394397,0.711507703761727,0.773355243847678,"no_change"
"ENSG00000223254.1",3.35958733649862,-1.11056969065548,0.125497755494393,-8.84931914742569,8.80548304440497e-19,5.21146640625752e-18,"down"
"ENSG00000223259.1",0.256977378295928,0.165303746719568,0.38080904502719,0.43408566282286,0.664226236326282,0.734083186014261,"no_change"
"ENSG00000223262.1",0.346049920388748,0.581518145964224,0.446367079163562,1.30278009537334,0.192649848107754,0.257825649516633,"no_change"
"ENSG00000223263.1",2.70114733865713,-0.077278615116367,0.144541821146068,-0.534645367711759,0.592895105896202,0.671823551538327,"no_change"
"ENSG00000223271.1",0.167239333993118,-0.0277286927248371,0.545250456788389,-0.0508549646857033,0.959441092016899,NA,"no_change"
"ENSG00000223273.1",0.149650269788013,-0.220392430073585,0.674335180015346,-0.326829203940642,0.743797069799065,NA,"no_change"
"ENSG00000223274.6",1.96283685331551,-0.489788263843531,0.191909741941564,-2.55218030563904,0.010705110294611,0.0183412593959796,"down"
"ENSG00000223280.1",0.570509397570101,0.497864054941687,0.409444720612771,1.21594938187648,0.224004204956827,0.294316082415942,"no_change"
"ENSG00000223282.1",0.103267852565245,0.282455424979934,1.12176691860034,0.251795110282233,0.80119943701017,NA,"no_change"
"ENSG00000223287.1",0.293611109909708,0.423796193399886,0.88110431416148,0.480982996665043,0.630528583440893,0.705182255919715,"no_change"
"ENSG00000223290.1",0.708562300139939,1.92504894883092,0.904508987492361,2.12828062014936,0.0333138239313627,0.0525829430377991,"no_change"
"ENSG00000223298.1",2.67650296515668,0.661683273988891,0.246879012515128,2.68019248476354,0.00735798362463588,0.0129208483969606,"up"
"ENSG00000223300.1",0.449398350254824,-0.0381807935554883,0.253970049455855,-0.150335811790771,0.880499680316103,0.907620965586534,"no_change"
"ENSG00000223302.1",0.23798423012527,0.457082090299104,0.853830433872836,0.535331222882105,0.592420839643381,0.671452325553822,"no_change"
"ENSG00000223305.1",2.62142250952381,0.709722354176811,0.214047986518638,3.3157160958158,0.000914086391806264,0.00182018203143782,"up"
"ENSG00000223306.2",0.247114680741251,-0.0792679575742828,0.418781737182069,-0.189282269345524,0.849871591144543,0.883600781112059,"no_change"
"ENSG00000223309.1",8.6156983252655,-0.189698253635601,0.0889563069708032,-2.1324879606104,0.0329667531803696,0.0521033792800312,"no_change"
"ENSG00000223313.1",12.8195082332176,0.172314402676741,0.0976365021387625,1.76485636930997,0.0775879080798586,0.11365741070025,"no_change"
"ENSG00000223318.1",2.54229807105966,-0.0919614189965674,0.211544939634504,-0.434713395439539,0.663770473997529,0.733691978472495,"no_change"
"ENSG00000223321.1",0.178369007597465,0.201305713171778,0.674201467554835,0.298583914244306,0.765257540438172,NA,"no_change"
"ENSG00000223324.1",0.80794827653282,-0.267333750642867,0.372900880914757,-0.71690297428924,0.473433966622757,0.560339524398277,"no_change"
"ENSG00000223327.1",0.117225679545559,0.244349114906936,1.08086524619631,0.226068065160601,0.821148481955904,NA,"no_change"
"ENSG00000223336.1",1.13142084545717,1.22626857169807,0.448109715898813,2.73653645120912,0.00620897157651133,0.0110180909123899,"up"
"ENSG00000223342.2",0.858695272483511,-0.660422000911587,0.488051561141178,-1.35318079787998,0.175997878172709,0.237939097078377,"no_change"
"ENSG00000223343.1",9.59471262173809,0.850399158354262,0.111986862387661,7.59374037474562,3.1080082095145e-14,1.45159804011651e-13,"up"
"ENSG00000223344.1",0.133856496662179,0.323933380564364,1.30156774547583,0.248879385410662,0.803454081722153,NA,"no_change"
"ENSG00000223345.3",5.20156032216794,-1.01983078015383,0.169487888147046,-6.0171307301265,1.77535703113195e-09,6.0905680855969e-09,"down"
"ENSG00000223349.1",5.34572138588786,2.85970030377549,0.462434462561289,6.18401208235314,6.2492581458916e-10,2.21388335043057e-09,"up"
"ENSG00000223350.2",135.069445960704,1.1389449962411,0.261248981877218,4.35961506168234,1.30291432428522e-05,3.20651109102337e-05,"up"
"ENSG00000223356.1",9.73329654976891,0.280583674294296,0.118957295562306,2.35869244478021,0.0183394480191079,0.0302540760811002,"up"
"ENSG00000223358.5",0.1167478950711,0.0759791701978513,0.86271773251592,0.0880695589463258,0.92982139078405,NA,"no_change"
"ENSG00000223361.5",5.85077517953049,0.310239079002492,0.133802797796476,2.31862923729284,0.0204151484012058,0.0334062748230597,"up"
"ENSG00000223373.1",0.586997397168792,1.01519182300086,0.615506910617592,1.64935893568154,0.099074122215894,0.141926369189159,"no_change"
"ENSG00000223374.1",20.936834156708,-0.150297262176767,0.092845163621706,-1.61879473646196,0.105491435022252,0.15021694250906,"no_change"
"ENSG00000223375.1",0.380647139581272,0.133737422014876,0.295979245302416,0.451847297192173,0.65137899392399,0.723043790743808,"no_change"
"ENSG00000223382.5",18.7589840234407,-1.06461215764851,0.13776728348325,-7.72761232370495,1.09582461544608e-14,5.27020273300406e-14,"down"
"ENSG00000223387.6",14.0728745934048,0.851840689838526,0.173996359038627,4.89573859214732,9.7937184435736e-07,2.68957173068028e-06,"up"
"ENSG00000223389.1",0.19356721837572,-0.886047955957091,0.452424436651469,-1.95844407193166,0.0501779276178244,0.0764575484552081,"no_change"
"ENSG00000223390.1",1.84464818048114,0.364882162570885,0.25867270051433,1.41059401260888,0.158364358083743,0.216665535181956,"no_change"
"ENSG00000223392.1",1.99233588259627,0.0576189407164942,0.550262977153785,0.104711643539106,0.916604622549448,0.93662303418514,"no_change"
"ENSG00000223393.2",22.4268302076757,0.556342904845506,0.102885885899652,5.40737828109993,6.39539765731976e-08,1.94263439090019e-07,"up"
"ENSG00000223394.2",0.133061836457811,0.0278934501473113,0.664921298451433,0.0419500025225146,0.966538555206245,NA,"no_change"
"ENSG00000223396.4",242.16205032276,0.30684771887921,0.0764925437254851,4.01147228127775,6.03412626163225e-05,0.000138053403402375,"up"
"ENSG00000223402.1",0.28369700378863,0.321103164603428,0.325064831159476,0.987812687881624,0.323244392508758,0.405394705426726,"no_change"
"ENSG00000223403.6",9.28244209107695,-1.65105851966705,0.162295492364614,-10.1731631335624,2.61283057094286e-24,2.02969919506734e-23,"down"
"ENSG00000223404.3",0.371450371647785,0.912109598008601,0.751261326939917,1.21410428741735,0.224707903010405,0.295147493812938,"no_change"
"ENSG00000223409.1",2.32309125735842,2.32372934781685,0.542524294339224,4.28318025950722,1.84240788173882e-05,4.45731280662679e-05,"up"
"ENSG00000223416.3",4.91853540014967,-0.0834130401121095,0.133392847723479,-0.625318684889489,0.531761919045594,0.616041274244758,"no_change"
"ENSG00000223427.1",0.452666423102864,-0.352721707821405,0.229980580357122,-1.53370213812699,0.125102947530715,0.175291910046939,"no_change"
"ENSG00000223428.1",0.155974184001142,-0.0965205038821869,0.879015880282163,-0.109805187878066,0.912563876595754,NA,"no_change"
"ENSG00000223429.1",0.755274799660229,0.929139295095763,0.466413817284575,1.99209213077164,0.046360950221017,0.0710862728020517,"no_change"
"ENSG00000223430.1",0.662702350491948,1.31759466039807,0.717201397034003,1.83713342702203,0.0661902005549628,0.0983487483744069,"no_change"
"ENSG00000223431.1",2.30773019302953,-1.18276648203048,0.169220071964003,-6.98951648172139,2.75835211030062e-12,1.14956445812956e-11,"down"
"ENSG00000223432.1",0.294228491638211,0.822948585740934,0.659223815104033,1.24835991492671,0.211899281691724,0.280269488452033,"no_change"
"ENSG00000223436.1",0.328637342442132,-1.97126743388523,0.439740889622367,-4.48279311841589,7.36723448755299e-06,1.86163050396056e-05,"down"
"ENSG00000223437.1",0.372753623632631,0.371953995074971,0.382793056776256,0.971684278203559,0.33120764054164,0.414145232199011,"no_change"
"ENSG00000223438.1",0.207113213109463,0.405867719557604,0.758074422726652,0.535392973816178,0.592378147647134,0.671420559228222,"no_change"
"ENSG00000223440.1",0.186812530017224,0.523638915546223,1.00588198177495,0.520576891756451,0.602661550504072,0.680393138773977,"no_change"
"ENSG00000223442.1",9.64005052645156,-0.0444920626160799,0.144896342855937,-0.307061322177854,0.758796696865131,0.811793316337275,"no_change"
"ENSG00000223443.2",1.31806935550511,-0.400258572286134,0.316445579819847,-1.26485752309766,0.205922406496628,0.273462232254782,"no_change"
"ENSG00000223445.1",0.175305528573689,-0.00973139140851755,0.5380356396619,-0.0180868899588747,0.985569536539522,NA,"no_change"
"ENSG00000223446.2",1.71650312643676,1.22194235579813,0.229995204608487,5.31290362283077,1.07892107078093e-07,3.21499519854898e-07,"up"
"ENSG00000223450.1",2.29240362233588,1.74399844142813,0.389283435469482,4.4800222216618,7.46352684592936e-06,1.88505233999642e-05,"up"
"ENSG00000223452.3",0.714464505861114,0.670510707569059,0.221275222162642,3.03021143088592,0.00244382594481865,0.00459471792392913,"up"
"ENSG00000223457.1",0.208428768625231,0.213456309467303,0.768003764633699,0.277936540544318,0.781061073250428,0.829705505121297,"no_change"
"ENSG00000223458.2",1.34866820731093,-2.90862250102006,0.193878510400511,-15.0022944523943,7.09245141648016e-51,1.53899473034855e-49,"down"
"ENSG00000223459.6",64.7172746932418,-0.357283895634441,0.105572569694506,-3.38424930517756,0.000713731641974685,0.00144134629621608,"down"
"ENSG00000223460.1",3.19849738354591,1.48610556677614,0.193529107850962,7.6789769935828,1.60364029614129e-14,7.64023631205295e-14,"up"
"ENSG00000223461.1",6.51374086455476,1.01663497273126,0.148480699733835,6.84691663329757,7.54586608568853e-12,3.05227916541434e-11,"up"
"ENSG00000223462.2",2.58587632741508,-0.0843816941472083,0.192857190715036,-0.437534601817829,0.661723687717279,0.731935811420666,"no_change"
"ENSG00000223466.2",3.23667484533668,0.586946863274886,0.197125919300249,2.97752251636117,0.00290588299192435,0.00540660975232673,"up"
"ENSG00000223467.2",0.211151883619966,0.0642445695484572,0.351723442809791,0.182656490096966,0.855067557188204,0.88781903360536,"no_change"
"ENSG00000223470.3",0.163434922809828,-0.828700549348752,0.674816018992745,-1.2280392373994,0.21943223891058,NA,"no_change"
"ENSG00000223475.1",0.596029709023121,0.238757995100316,0.278622602503382,0.856922564627245,0.391487681323041,0.477369326978146,"no_change"
"ENSG00000223476.1",9.27921901364566,0.568031190650561,0.106643035961878,5.32647242763808,1.00138472847606e-07,2.99134858702137e-07,"up"
"ENSG00000223478.1",115.786610110765,0.728763457770384,0.0866271044937488,8.41264938992592,4.00851801317454e-17,2.18306170135835e-16,"up"
"ENSG00000223482.8",988.60995014885,-0.292478069212108,0.058721966651191,-4.98072673467206,6.33459360439027e-07,1.76868745076844e-06,"down"
"ENSG00000223484.7",0.449466858980351,-0.309787200955303,0.303131049363101,-1.02195800003394,0.306800779270847,0.38764967653482,"no_change"
"ENSG00000223485.4",58.0621731048078,2.01054125162502,0.142474317787544,14.1116046937182,3.22162762406658e-45,5.7798675849486e-44,"up"
"ENSG00000223486.1",18.2859159636747,3.1546869831306,0.230464483456038,13.6883867562716,1.19124763450824e-42,1.93134819213739e-41,"up"
"ENSG00000223488.2",0.17428052120387,0.209999757460292,0.861719281353743,0.243698570989832,0.807464280194504,NA,"no_change"
"ENSG00000223489.1",0.176364212201919,0.349361808855469,0.696124775851442,0.501866649449674,0.615761326291766,NA,"no_change"
"ENSG00000223490.2",0.187726721202279,-0.113189668205697,0.640166080995777,-0.176812973329719,0.859655298368769,0.891672545610976,"no_change"
"ENSG00000223492.1",1.70637641432875,0.667305460472779,0.553812103534094,1.20493116025171,0.228229878172246,0.299350478286437,"no_change"
"ENSG00000223495.2",0.127695541225257,-2.04732683587249,0.852347244259434,-2.40198680720945,0.0163062965027885,NA,"no_change"
"ENSG00000223496.3",1886.71272006031,-0.223749050344172,0.052683542478215,-4.24703882501245,2.16614433826671e-05,5.19822414841142e-05,"down"
"ENSG00000223498.1",0.119941228102163,0.188883059902224,0.627539142558648,0.300990085067994,0.763422055130676,NA,"no_change"
"ENSG00000223500.1",2.42199366013601,0.640575627831136,0.220816326722977,2.90094322887077,0.00372041274554538,0.0068184732028979,"up"
"ENSG00000223501.9",2612.7242825888,0.2838801289279,0.0465209003905981,6.10220624588925,1.04614260115854e-09,3.65575019035597e-09,"up"
"ENSG00000223502.1",3.09608089283963,1.05249214693377,0.229850727367054,4.57902465217358,4.67149144046062e-06,1.20348995949521e-05,"up"
"ENSG00000223503.1",3.85764175172531,0.715292424632951,0.167793143527381,4.26294191524117,2.01752975396933e-05,4.85839161549917e-05,"up"
"ENSG00000223505.2",8.91436915099309,0.840381090921996,0.177418318594544,4.73672108708531,2.17203767131204e-06,5.77641407882328e-06,"up"
"ENSG00000223508.5",58.4455366602132,-0.489091487471912,0.0756986184818371,-6.46103584557838,1.03988680712274e-10,3.8882170244275e-10,"down"
"ENSG00000223509.8",85.4440539848666,-1.37113262003692,0.0806269121420191,-17.0058927423855,7.4265199940522e-65,2.43919094639656e-63,"down"
"ENSG00000223510.7",3.888581114582,0.580789733151682,0.172617417388629,3.36460678150512,0.00076652816720161,0.0015405597706565,"up"
"ENSG00000223511.7",20.2421937625676,1.725966361992,0.151859982570113,11.3655113926748,6.20997164030178e-30,6.21336432585702e-29,"up"
"ENSG00000223513.1",1.15532942829109,0.259263385708926,0.221366910363422,1.1711930445399,0.241521190449007,0.314873649725442,"no_change"
"ENSG00000223516.1",0.115233425220432,0.130275073471875,2.02253037466519,0.0644119243417744,0.948642235493024,NA,"no_change"
"ENSG00000223518.5",3.68353161604288,0.231631593304037,0.214545533103142,1.07963838703032,0.280303240408159,0.358633054690165,"no_change"
"ENSG00000223519.8",28.8640520854356,0.836865375254652,0.150844185294155,5.54787957933356,2.89154911323037e-08,9.03929920450994e-08,"up"
"ENSG00000223522.2",16.7210301492713,0.198418660722197,0.140511704455071,1.41211482339994,0.157916154757296,0.216149212124448,"no_change"
"ENSG00000223523.1",7.1526258342803,2.36352919294968,0.353443875848419,6.68714145145726,2.27571894082567e-11,8.90545228253875e-11,"up"
"ENSG00000223525.1",2.1507139503806,1.67113538307816,0.335217367848495,4.98522911806122,6.18884302252902e-07,1.72947167927273e-06,"up"
"ENSG00000223528.7",3.69265193471095,0.87976215036822,0.247224674304909,3.55855317775921,0.000372903297556659,0.000779606277563088,"up"
"ENSG00000223529.1",18.5425962240334,-0.476661574599166,0.0911625208830422,-5.22870111512936,1.70705072396811e-07,5.00623349967203e-07,"down"
"ENSG00000223534.1",27.1366377624295,0.00788834601689844,0.143712964477844,0.0548895922198762,0.956226423584951,0.967382433741454,"no_change"
"ENSG00000223536.6",0.671241047282923,0.969276108255984,0.45108677019908,2.14875756127409,0.0316536231412601,0.0501769599945501,"no_change"
"ENSG00000223537.3",3.21756832645066,-0.442962644118345,0.150970458186518,-2.93410147547597,0.0033451482391076,0.0061677517770434,"down"
"ENSG00000223538.2",0.194634967740337,-0.131878209004902,0.378170675493552,-0.348726692868999,0.727294502774692,0.786028509652895,"no_change"
"ENSG00000223539.4",0.205327416924766,0.208332846608895,0.753175856188084,0.276605848285277,0.782082773574662,0.830515129029709,"no_change"
"ENSG00000223540.1",0.487231444815616,-0.166461939929857,0.225979646063236,-0.736623597876047,0.461351280419214,0.54829249510691,"no_change"
"ENSG00000223542.1",0.338899503678116,0.137850103225466,0.611669967469629,0.225366800001195,0.821693937072507,0.861548925020375,"no_change"
"ENSG00000223546.7",135.772819975041,0.107298877331459,0.0935620325051912,1.14682071838815,0.251455724571533,0.32608905991921,"no_change"
"ENSG00000223547.10",812.059602117008,0.028914998509667,0.0778079542946663,0.371620083984769,0.710175733515341,0.772245480560501,"no_change"
"ENSG00000223549.1",4.59102947991154,-0.502689460075827,0.138672595868769,-3.62500937497082,0.000288950969569669,0.000612794485235412,"down"
"ENSG00000223550.1",0.121342356295516,0.226593775728395,0.66390293158451,0.341305580904113,0.73287354693842,NA,"no_change"
"ENSG00000223551.1",39.3335695252855,0.409836946460949,0.115640995550952,3.54404547027937,0.000394037281727535,0.00082105297155123,"up"
"ENSG00000223552.1",27.8740761182656,0.71714089652197,0.109273714794337,6.56279415293691,5.28087264805031e-11,2.01739469496023e-10,"up"
"ENSG00000223553.6",7.92171062633935,1.86642924808206,0.283532770112018,6.58276377487042,4.6178253406363e-11,1.76926471314672e-10,"up"
"ENSG00000223558.1",4.18657362416914,-1.11811886601973,0.188118010138733,-5.94370982977726,2.78642669743916e-09,9.42916085308587e-09,"down"
"ENSG00000223559.1",14.7942278137154,1.46489712941575,0.123673075998072,11.844915456284,2.28648821381186e-32,2.51965296333535e-31,"up"
"ENSG00000223561.7",15.7611832266295,-0.963791698962788,0.208353605719892,-4.62575003505578,3.73245228075561e-06,9.71188495535323e-06,"down"
"ENSG00000223563.1",0.490835399259357,-1.53601028223084,0.432645383472003,-3.55027544707462,0.00038482827860861,0.000803106920830266,"down"
"ENSG00000223564.1",7.02249745288252,0.111630089196483,0.300384250587456,0.371624307793001,0.710172588262553,0.772245480560501,"no_change"
"ENSG00000223566.1",2.14927439071182,0.575535737845539,0.190012809274917,3.02893126017013,0.00245420517443311,0.00461309565282125,"up"
"ENSG00000223568.1",0.273989816679552,-0.243730723903492,0.381860775294813,-0.63827117020679,0.52329717550877,0.608208594945017,"no_change"
"ENSG00000223570.2",0.340449345226753,0.269721070883883,0.29755249212515,0.906465507842019,0.364689513427827,0.449625952506814,"no_change"
"ENSG00000223571.6",6.40974461430893,0.17292717600474,0.123331586950999,1.40213209186586,0.160875805466491,0.219740416267401,"no_change"
"ENSG00000223572.10",256.484365822971,1.69736803635669,0.167912064170133,10.1086723264677,5.05648477912316e-24,3.88767683647614e-23,"up"
"ENSG00000223573.7",1058.56105462873,2.59753490769295,0.176575768483528,14.7105966464207,5.51192778709531e-49,1.12763008816872e-47,"up"
"ENSG00000223575.2",0.681809476886706,0.340120411059251,0.341798965758346,0.995089058577545,0.319692951639161,0.401721972521654,"no_change"
"ENSG00000223576.2",2.55177249243434,0.0962704287407448,0.159611954272257,0.603152998030038,0.546406912321864,0.629662303231541,"no_change"
"ENSG00000223583.1",6.7322020846861,-0.107196006236193,0.140489294465716,-0.76301903745664,0.445452042368695,0.532368832869265,"no_change"
"ENSG00000223584.1",1.98117020001075,2.56134560532561,0.464488581720604,5.51433491828286,3.50101344389066e-08,1.08725429375659e-07,"up"
"ENSG00000223586.6",0.328419144415965,0.165883916822858,0.577875738374495,0.287058109221668,0.77406782686438,0.824048908412055,"no_change"
"ENSG00000223587.2",0.234684268837069,0.107875842533764,0.735104444289888,0.146749000596742,0.883330140367856,0.909880322993595,"no_change"
"ENSG00000223592.2",0.501555307871949,0.729722832724899,0.345216872221055,2.11380987270411,0.0345315093998978,0.0543344957685862,"no_change"
"ENSG00000223593.1",0.412235639342125,0.270057948614142,0.32887617262209,0.821153890417182,0.41155861697677,0.498207690716552,"no_change"
"ENSG00000223597.3",0.718967681258308,0.751114371002536,0.35716683460794,2.10297905130814,0.0354676007473024,0.0556792079621204,"no_change"
"ENSG00000223598.1",0.959295161876824,0.733133760808121,0.314873893335034,2.32834088924624,0.0198940097199236,0.0326207918786355,"up"
"ENSG00000223599.1",10.1435396303409,1.8692622790051,0.183672735124177,10.1771353148377,2.50837071931727e-24,1.95183129476447e-23,"up"
"ENSG00000223600.1",0.178268641199465,0.216371504764902,0.431709890415501,0.501196543254208,0.61623280684785,NA,"no_change"
"ENSG00000223601.2",1.25503195866033,1.31031549715214,0.353029221349165,3.71163466906375,0.000205925059064814,0.000444604302050482,"up"
"ENSG00000223602.2",0.151418645019132,-0.200258636890886,0.62924907920024,-0.318250186627861,0.750295166682411,NA,"no_change"
"ENSG00000223604.1",0.538783729590145,0.346673726476208,0.580069800813823,0.597641397621172,0.550079235486292,0.633005197595695,"no_change"
"ENSG00000223608.1",0.202228294714701,0.508729006843378,1.19185794880954,0.426836945922549,0.669498094369885,0.738323343467138,"no_change"
"ENSG00000223609.11",3.54402726116292,-0.80638285550783,0.274131298639306,-2.94159353386658,0.00326528214797779,0.00602923629396529,"down"
"ENSG00000223611.6",1.51897054135756,1.47575733740638,0.285305103143399,5.17255850367541,2.30910166695738e-07,6.69806258373312e-07,"up"
"ENSG00000223612.3",105.361970239366,0.939965652639811,0.089318743784399,10.523722264934,6.71665175283044e-26,5.60455441048554e-25,"up"
"ENSG00000223614.5",0.158939346053177,0.0097455079494967,0.938587934160121,0.0103831592062999,0.9917155864343,NA,"no_change"
"ENSG00000223617.2",0.249137885121045,0.521077737033058,1.04413664419702,0.499051287902827,0.617743253084794,0.693985396699479,"no_change"
"ENSG00000223619.1",0.383619638088126,0.155949360626478,0.312844586894272,0.498488281912266,0.618139926478722,0.694277709101862,"no_change"
"ENSG00000223621.1",2.6884442725935,0.281733085754078,0.140402723079047,2.00660699148592,0.0447915262935315,0.0689129349557894,"no_change"
"ENSG00000223622.2",0.120901621524058,0.0863494379102119,0.708850045380264,0.121816226821132,0.903044562515365,NA,"no_change"
"ENSG00000223624.1",0.727020443139242,0.683882525584846,0.256481216353883,2.66640393907541,0.00766675131316166,0.0134300879547426,"up"
"ENSG00000223625.1",0.153065605029915,0.196666714440448,0.705516033316704,0.278755839914647,0.780432206199022,NA,"no_change"
"ENSG00000223626.1",0.579760654805092,-3.87499880955459,0.384470292859366,-10.0787990165264,6.85589580411654e-24,5.24035374610143e-23,"down"
"ENSG00000223628.2",0.301767533664093,-0.212028102612834,0.302058151941371,-0.7019446462547,0.482713684536145,0.569350457171606,"no_change"
"ENSG00000223629.1",0.0312288889311129,-0.0274718961401947,1.85542909043457,-0.0148062226046916,0.988186775205664,NA,"no_change"
"ENSG00000223631.2",0.852683681441675,2.15066624279985,0.31997040933807,6.72145354706076,1.79920598268689e-11,7.08555357967653e-11,"up"
