"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","GeneRatio_a","BgRatio_a"
"GO:0010827","GO:0010827","regulation of D-glucose transmembrane transport","34/5064","78/18986",0.435897435897436,1.63427107384453,3.38532793352906,0.000910719847432545,0.00903308668705394,0.00668056252469669,"IGF1/MEF2A/CLTCL1/EDN1/OSBPL8/SORBS1/CLIP3/GRB10/PRKAG2/CREBL2/MAPK14/NFE2L2/NR4A3/RHOQ/IL1B/C3/INPP5K/APPL2/PIK3R1/GPC3/SLC25A27/PID1/BRAF/ACE/KLF15/FABP5/IRS1/LEP/PTPN11/ITLN1/ADIPOQ/IRS2/FFAR4/OSTN",34,34,78
"GO:0032890","GO:0032890","regulation of organic acid transport","34/5064","78/18986",0.435897435897436,1.63427107384453,3.38532793352906,0.000910719847432545,0.00903308668705394,0.00668056252469669,"ATP1A2/ACSL4/ABCB11/EDN1/AVP/OXT/MAP2K6/RAB3GAP1/PLA2G4A/RGS2/TNFSF11/IL1B/ACE2/PER2/SLC38A2/STXBP1/TNFRSF11A/ARL6IP5/SNCA/CLTRN/ITGB1/ACSL1/PLA2R1/SV2A/CLDN2/AVPR1A/LEP/PRKG1/IRS2/PPARA/GRM7/ACSL5/CES1/GABBR1",34,34,78
"GO:0016051","GO:0016051","carbohydrate biosynthetic process","76/5064","207/18986",0.367149758454106,1.3765215864948,3.28503617374681,0.000921985087818229,0.0091305335727999,0.00675263091456344,"PDK2/IGF1/GYG2/ST3GAL6/ST6GALNAC1/NDST1/ADCYAP1R1/PGM1/AKR1B1/SORBS1/SIRT1/EP300/HAS3/SLC39A14/HAS1/GRB10/PRKAG2/GCK/ALDOC/PPARGC1A/GYS2/B3GAT2/EPM2A/NR3C1/KAT2B/GBE1/LEPR/ACADM/CD244/PCK1/NR1D1/MAS1/RGN/G6PC1/PER2/INPP5K/ALDOB/LHCGR/RBP4/EGF/SIK1/SNCA/OGT/CSGALNACT1/TCF7L2/FOXO1/G6PC2/RANBP2/CHST9/ST3GAL2/PFKFB1/PTH1R/ATF3/GPER1/NNMT/IGF2/GPD1/GPT/IRS1/UGP2/P2RY1/HAS2/B3GALT1/FUT10/PPP1R3B/PC/LEP/EPM2AIP1/ADIPOQ/PRKG1/IRS2/PPARA/FUT4/SLC35B4/PPP1R3G/PPP1R3E",76,76,207
"GO:0006809","GO:0006809","nitric oxide biosynthetic process","35/5064","81/18986",0.432098765432099,1.62002906012911,3.37262106341978,0.000934422572759799,0.00923926718588394,0.00683304658264124,"ATP2B4/RORA/NFATC3/PTGS2/EDN1/NOS1/JAK2/CYB5R3/CYB5B/SLC7A6/CAV1/MTARC2/PKD2/CLU/ACVR2A/PTGIS/IL1B/KLF2/ASS1/RGN/ROCK2/CD36/IL10/KLF4/TLR4/APP/PTX3/NOS3/SMAD3/CX3CR1/MTARC1/CD47/SIRPA/KLRK1/HBB",35,35,81
"GO:0007162","GO:0007162","negative regulation of cell adhesion","109/5064","314/18986",0.347133757961783,1.30147739507552,3.24881882744216,0.000938356804960456,0.00926371562280276,0.0068511278119182,"CX3CL1/ADAM22/HFE/SNAI2/MYOC/ARHGAP6/DLG1/IL4R/FBLN1/ANGPT2/SEMA6A/JAK2/ABL1/PPM1F/LGALS1/CTSG/JAG1/RGCC/CORO2B/KANK1/CXCL12/VSIR/DUSP3/PRKAR1A/IL2/CD69/CORO1C/SH2B3/ADTRP/RIPOR2/DUSP22/SEMA5A/BCL6/CBLB/EPHA4/ARG1/ITGB1BP1/DUSP1/TMEM131L/HOXA7/WNT1/BMP2/STAT5A/PLA2G5/FGL2/PODXL/ASS1/LGALS3/SWAP70/ANXA1/DTX1/RC3H1/GPNMB/MARCHF7/HLX/IL10/KLF4/CCL21/LRRC32/RDX/MAP2K5/PDE5A/ACVRL1/ADAMTS18/CDH13/HSPG2/PHLDB2/PIK3R1/TNFRSF21/NOTCH1/CCL28/PDE3B/BMP6/ANGPT1/VSIG4/FZD7/DMTN/CLASP2/DACT2/DLC1/JAM3/FAM107A/SEMA3E/SOCS5/DSCAM/PTEN/PRNP/C1QTNF1/FZD4/ACER2/PTPN11/MYADM/ADIPOQ/EFNA5/PRKG1/PPARA/SPRY4/APOD/AJAP1/PELI1/PDCD1LG2/MBP/CR1/NOTCH4/HLA-E/MIR222/MIR221/PLXNA4/ARHGDIG",109,109,314
"GO:0090276","GO:0090276","regulation of peptide hormone secretion","75/5064","204/18986",0.367647058823529,1.37838607006784,3.27703168122129,0.000949360510058196,0.00935777124844299,0.00692068814158819,"CFTR/NADK/HFE/NNAT/ACSL4/RAPGEF3/AACS/SIRT4/RAPGEF4/JAK2/SFRP1/GCK/PPP3CB/PRKAR1A/GPLD1/PDE8B/KLF7/CNR1/ECRG4/FKBP1B/TNFSF11/ACVR1C/IL1B/NR1D1/GNAZ/KCNA5/ANO1/PER2/BMAL1/IL6/LRRC8A/CCN3/RBP4/HADH/PPP3CA/SIRT3/EPHA5/CRHBP/EGFR/GLUD1/TCF7L2/DRD2/SIDT2/ADRA2A/FOXO1/ITPR1/G6PC2/PRKCA/KCNB1/LRP5/VSNL1/INHBB/SLC9B2/GPER1/RAB8B/IRS1/MYRIP/PRKCE/ADCY5/LEP/PTPN11/RPH3AL/PLCB1/PRKD1/EFNA5/PLA2G6/RFX6/PRKN/FFAR3/IRS2/FFAR4/FAM3D/GABBR1/RASL10B/DOC2B",75,75,204
"GO:0031102","GO:0031102","neuron projection regeneration","28/5064","61/18986",0.459016393442623,1.72094890321912,3.40136151408478,0.000952419150806231,0.00937334251212716,0.00693220411660697,"NEO1/SCARF1/JAK2/PTPRS/PTN/FOLR1/EPHA4/MTR/FKBP1B/OMG/GFAP/MAP1B/MATN2/KLF4/ADM/BRAF/MAP2K1/GAP43/LAMB2/RGMA/KREMEN1/APOD/FLNA/LRIG2/MIR222/MIR221/CNTF/FIGNL2",28,28,61
"GO:0009952","GO:0009952","anterior/posterior pattern specification","80/5064","220/18986",0.363636363636364,1.36334913112164,3.26927117207934,0.000954699025775942,0.00938121306258592,0.00693802490702615,"MEOX1/HOXC8/ALX4/WNT8A/CDON/HIPK2/NLE1/PPP2R3A/SEMA3C/HOXA9/PCSK5/EP300/SFRP1/HOXA2/HOXA3/HOXA5/HOXA6/COBL/MEOX2/BMPR1A/FGF8/ZBTB16/SRF/TBX18/WLS/KMT2A/ACVR2A/HOXA7/BHLHE41/WNT1/BMP2/TCF15/HOXD3/HOXD9/HOXD10/ALDH1A2/WNT2B/HEY2/SMAD4/LEFTY2/OSR1/RIPPLY1/GPC3/CER1/CRB2/NOTCH1/ATM/FEZF2/WIF1/NODAL/ETS2/SKI/BTG2/LRP5/MSX1/FZD5/HIPK1/HEY1/SOX17/TAF10/SMAD3/CTNNB1/RBPJ/AXIN2/HOXD4/EMX2/DMRT2/SMAD2/HOXD8/TSHZ1/TDRD6/MED12/PGAP1/HOXA4/ARC/DLL1/BMPR2/CRIPTO3/CRIPTO/HOXA10",80,80,220
"GO:0045471","GO:0045471","response to ethanol","51/5064","129/18986",0.395348837209302,1.48224585767295,3.31457915677747,0.00095893216386763,0.00939368169179759,0.00694724627951283,"FYN/CLDN18/MAOB/ABCB11/ADCYAP1R1/SLC23A2/AVP/CSF3/IL2/BIRC2/CBL/TACR1/RGS2/CNR1/CAT/ITPR2/FOSB/CDO1/PRKAA1/HMGCS2/MSTN/FGF2/TNFRSF11A/SETD7/CRHBP/KCNMB1/GNRH1/ALAD/DRD2/EPS8/ATP5F1A/CYP7A1/IL13/FOS/CD14/PRKCE/LEP/RPL15/ADIPOQ/PENK/SLC2A4/GRIN2A/CLDN5/PPARA/ARC/CYTB/RPL10A/GRIN3A/ND4/GABBR1/GRIN2B",51,51,129
"GO:0051209","GO:0051209","release of sequestered calcium ion into cytosol","51/5064","129/18986",0.395348837209302,1.48224585767295,3.31457915677747,0.00095893216386763,0.00939368169179759,0.00694724627951283,"CX3CL1/ATP1A2/JPH4/CAPN3/ABL1/HTR2A/CASQ2/PKD2/FKBP1B/ITPR2/HRC/APLNR/CCL21/LHCGR/PLCE1/FGF2/METTL21C/TRPC1/SNCA/CAMK2D/ANK2/DRD2/PLCH2/JPH2/ITPR1/CACNA1C/AKAP6/CLIC2/GPER1/IL13/GP9/PRKCE/HAP1/PLCB1/SLC8A1/PRKD1/DHRS7C/DRD1/TRDN/PLCD1/RYR1/FLNA/PLCG2/ASPH/PLN/CALM1/RYR3/DMD/GSTM2/ITGB3/CCL3",51,51,129
"GO:0005977","GO:0005977","glycogen metabolic process","37/5064","87/18986",0.425287356321839,1.5944916562256,3.35187112275857,0.000971498383783414,0.00950209375990629,0.00702742414390439,"IGF1/PHKA2/GYG2/ATG2B/PYGM/SORBS1/PYGL/PYGB/RUBCNL/PHKB/GRB10/PRKAG2/GCK/GYS2/EPM2A/PCDH12/GBE1/LEPR/ACADM/STBD1/NR1D1/G6PC1/PER2/INPP5K/PPP1R1A/GABARAPL1/PHKG1/IGF2/IRS1/UGP2/PPP1R3B/EPM2AIP1/IRS2/STK40/PPP1CB/PPP1R3G/PPP1R3E",37,37,87
"GO:0016525","GO:0016525","negative regulation of angiogenesis","61/5064","160/18986",0.38125,1.42938635466035,3.28950490026883,0.000974182919624523,0.00951366925204965,0.007035984982707,"TNMD/STAB1/FYN/DCN/ATP2B4/FOXJ2/TIE1/ROCK1/ANGPT2/SEMA6A/AGO1/ISM1/ANGPT4/RGCC/HOXA5/QKI/CCN6/ATF2/GADD45A/TEK/AMOT/KLF2/PPARG/SERPINF1/SPINK5/ROCK2/COL4A2/CD36/ADGRB3/SPRY2/KLF4/DAB2IP/PML/KLK3/EPHA2/HSPG2/PDE3B/ADAMTS1/ADAMTS9/PF4/SPRED1/CTNNB1/CX3CR1/COL4A3/MECP2/NPR1/SEMA3E/PTPRM/GPR4/ZNF354C/CLDN5/FOXO4/OPTC/MIR222/MIR221/MIR125B1/MIR106B/SYNJ2BP/ECSCR/MIR145/MIR205",61,61,160
"GO:0006720","GO:0006720","isoprenoid metabolic process","48/5064","120/18986",0.4,1.49968404423381,3.31167358805237,0.000989599783499825,0.0096047908453044,0.00710337540219237,"CYP26B1/RETSAT/DGAT2/ALDH3A2/DHRS9/LIPE/FDFT1/AKR1B1/CYP26A1/CYP3A5/RARRES2/PHYH/LIPA/PECR/RPE65/DHDDS/SCPEP1/LRAT/LRP1/ALDH1A2/HMGCS2/RDH5/CYP2C9/RBP4/CYP1A1/CYP1A2/CYP4V2/EGFR/LSS/CYP3A4/DHRS3/PLB1/ALDH1A1/CYP2C19/ADH6/PNPLA2/ALDH1A3/DGAT1/AKR1C1/ADH1A/AKR1C3/ADH1B/BCO2/ADH5/ADH4/CRPPA/AKR1B15/ADH1C",48,48,120
"GO:0044344","GO:0044344","cellular response to fibroblast growth factor stimulus","48/5064","120/18986",0.4,1.49968404423381,3.31167358805237,0.000989599783499825,0.0096047908453044,0.00710337540219237,"GCLC/CPS1/GCLM/NGFR/NDST1/FGFR1/FGF20/FGF9/SFRP1/FGF8/CCL2/SMOC2/FGF1/HYAL1/SOS1/CCN2/ITGB1BP1/NR4A1/FGFRL1/ZFP36/DLL4/KL/KLB/SPRY2/FGFBP1/FGF2/FGF7/ITGB1/ZFP36L2/FGF17/SPRY1/HHIP/CEP57/CTNNB1/SPRY3/NDNF/FGFBP3/PTPN11/EGR3/NRXN1/FLRT2/ZFP36L1/SPRY4/FGF16/MIR339/MIR573/CRIPTO/CHURC1",48,48,120
"GO:0003254","GO:0003254","regulation of membrane depolarization","24/5064","50/18986",0.48,1.79962085308057,3.41449377801247,0.000992606185496116,0.0096047908453044,0.00710337540219237,"GCLC/CACNA1G/DCN/FHL1/GCLM/MYOC/NEDD4L/TBX5/PPP2R3C/KDR/CAMK2D/SCN2B/GPD1L/ALB/SLMAP/HCN1/SCN3B/BOK/CAV3/SCN5A/LRRK2/MIR26A1/RACK1/GJA5",24,24,50
"GO:0006692","GO:0006692","prostanoid metabolic process","24/5064","50/18986",0.48,1.79962085308057,3.41449377801247,0.000992606185496116,0.0096047908453044,0.00710337540219237,"TNFRSF1A/PTGS2/EDN1/PIBF1/AKR1B1/SIRT1/AVP/PTGR1/PTGDS/PLA2G4A/PTGIS/IL1B/PNPLA8/PTGR2/MGST3/AKR1C2/ACOX1/HPGDS/FABP5/AVPR1A/CES2/AKR1C1/AKR1C3/GSTA1",24,24,50
"GO:0031670","GO:0031670","cellular response to nutrient","24/5064","50/18986",0.48,1.79962085308057,3.41449377801247,0.000992606185496116,0.0096047908453044,0.00710337540219237,"PDK2/MLXIPL/SNAI2/PLD1/NCOA1/SFRP1/FOLR1/SRF/KAT2B/NFE2L2/PIM1/OGT/CDKN2B/SAMTOR/FOLR2/MN1/LEP/LPL/PENK/FES/GAS6/RXRA/KANK2/MIR125B1",24,24,50
"GO:0043114","GO:0043114","regulation of vascular permeability","24/5064","50/18986",0.48,1.79962085308057,3.41449377801247,0.000992606185496116,0.0096047908453044,0.00710337540219237,"FERMT2/TJP1/TACR1/TJP2/TEK/AMOT/PLVAP/AKAP12/RAMP2/SLIT2/ADM/BMP6/ANGPT1/BDKRB2/NPR1/ZEB2/PDE3A/FGFBP3/GPR4/CDH5/CLDN5/PDE2A/HRH1/C2CD4B",24,24,50
"GO:0001936","GO:0001936","regulation of endothelial cell proliferation","67/5064","179/18986",0.374301675977654,1.40333562798415,3.26990152727075,0.00100495562460585,0.00970946455602418,0.0071807885050864,"TNMD/FLT4/NGFR/TIE1/FGFR1/MEF2C/SIRT1/NRP1/PPP1R16B/FLT1/RGCC/CAV2/CAV1/CCL24/ENG/CXCL12/CCL2/SEMA5A/AKT3/F3/PROX1/TEK/NR4A1/STAT5A/KDR/DLL4/ALDH1A2/PPARG/APLNR/IL10/FGFBP1/FGF2/EGF/ACVRL1/FGF7/CDH13/HSPG2/PROK1/ARNT/ATP5F1A/BMP6/PRKCA/XDH/RICTOR/JCAD/IGF2/ATOH8/COL4A3/EGFL7/MMRN2/PTPRM/VEGFB/LEP/EGR3/PRKD1/SP1/MIR26A1/MIR101-1/MIR126/MIR222/MIR10B/MIR27B/SYNJ2BP/ANG/TNFSF12/ITGB3/MIR205",67,67,179
"GO:0035249","GO:0035249","synaptic transmission, glutamatergic","45/5064","111/18986",0.405405405405405,1.51995004483156,3.3134541374316,0.00100871373402257,0.00972909106409207,0.00719530360040557,"ALS2/ATP1A2/PTGS2/OPHN1/MEF2C/HTR2A/SLC17A7/GRIK5/CCL2/NR3C1/RAB3GAP1/PLPPR4/CNR1/TSHZ3/KCNJ8/GRIA3/SLC38A2/STXBP1/UNC13C/ATAD1/EGFR/DRD2/CDH8/ABTB3/GRIA4/TPRG1L/DISC1/CACNG2/NLGN1/GRIK1/NRXN1/OXTR/CACNB4/GRID1/GRIN2A/DRD1/PRKN/LRRK2/RELN/GRM7/NLGN3/GRIN3A/SHANK3/FRRS1L/GRIN2B",45,45,111
"GO:0043255","GO:0043255","regulation of carbohydrate biosynthetic process","43/5064","105/18986",0.40952380952381,1.53539080719176,3.31783204863977,0.00101312718559495,0.00972909106409207,0.00719530360040557,"PDK2/IGF1/ADCYAP1R1/SORBS1/SIRT1/EP300/GRB10/PRKAG2/GCK/PPARGC1A/NR3C1/KAT2B/LEPR/ACADM/CD244/MAS1/INPP5K/LHCGR/EGF/SIK1/SNCA/OGT/TCF7L2/FOXO1/RANBP2/PTH1R/GPER1/NNMT/IGF2/GPT/IRS1/P2RY1/HAS2/PPP1R3B/LEP/EPM2AIP1/ADIPOQ/PRKG1/IRS2/PPARA/SLC35B4/PPP1R3G/PPP1R3E",43,43,105
"GO:1905477","GO:1905477","positive regulation of protein localization to membrane","43/5064","105/18986",0.40952380952381,1.53539080719176,3.31783204863977,0.00101312718559495,0.00972909106409207,0.00719530360040557,"ITGA3/FYN/PRKCH/ATP2B4/DLG1/PKP1/SSH1/SORBS1/ZDHHC8/MIEF1/NECAB2/ZDHHC2/CLIP3/RAB11FIP2/CD81/SPTBN1/ITGB1BP1/PIK3CA/LRP1/LGALS3/LRP4/STAC2/EPHA2/STAC/PIK3R1/EGFR/STOM/ITGB1/KCNB1/GPER1/CACNG2/CRK/TCAF2/PRKCE/PRNP/NRXN1/PRKN/SLC51B/CHP1/MYO1C/TCAF1/SLC5A3/RACK1",43,43,105
"GO:1990823","GO:1990823","response to leukemia inhibitory factor","43/5064","105/18986",0.40952380952381,1.53539080719176,3.31783204863977,0.00101312718559495,0.00972909106409207,0.00719530360040557,"GCLM/BCLAF1/FOSL2/RIF1/RFX2/SIRT1/PMM1/RNF125/KLF5/TLE4/PHC1/ADAM23/CTH/NR5A2/PADI2/CREB1/WDR35/ABCD4/TNFSF11/NFYB/TRIM25/LRAT/GFPT2/DTX1/SPRY2/KLF4/PRDM5/SSTR1/PML/ARID5B/VEGFC/EPS8/EIF4A2/MRAS/PCOLCE2/SOX17/UBXN2A/FZD4/SHMT1/CACNB4/SOCS3/SPRY4/MIR324",43,43,105
"GO:0060306","GO:0060306","regulation of membrane repolarization","21/5064","42/18986",0.5,1.87460505529226,3.42217426058047,0.00104557332277072,0.0100254821780951,0.00741450434954699,"NEDD4L/NOS1/SNTA1/CAV1/AKAP7/CASQ2/KCNIP2/KCNJ2/KCNA5/ANK2/AKAP6/CACNA2D1/NPPA/KCNE3/KCNE5/SCN4B/KCNE1/CAV3/SCN5A/FLNA/GJA5",21,21,42
"GO:0022011","GO:0022011","myelination in peripheral nervous system","16/5064","29/18986",0.551724137931034,2.06852971618456,3.47297880574936,0.00106595744498872,0.010174756455329,0.00752490250877419,"MYOC/SIRT2/PALS1/DICER1/ARHGEF10/PRX/CNTNAP1/ITGB4/NTRK2/PARD3/LGI4/SKI/SLC25A46/ILK/SH3TC2/NCMAP",16,16,29
"GO:0032292","GO:0032292","peripheral nervous system axon ensheathment","16/5064","29/18986",0.551724137931034,2.06852971618456,3.47297880574936,0.00106595744498872,0.010174756455329,0.00752490250877419,"MYOC/SIRT2/PALS1/DICER1/ARHGEF10/PRX/CNTNAP1/ITGB4/NTRK2/PARD3/LGI4/SKI/SLC25A46/ILK/SH3TC2/NCMAP",16,16,29
"GO:1903421","GO:1903421","regulation of synaptic vesicle recycling","16/5064","29/18986",0.551724137931034,2.06852971618456,3.47297880574936,0.00106595744498872,0.010174756455329,0.00752490250877419,"MYLK/ROCK1/OPHN1/STX1B/SLC17A7/PPP3CB/VAMP4/PPP3CC/SNX9/SYT11/SNCA/NLGN1/PRKN/LRRK2/DNM3/CYFIP1",16,16,29
"GO:0097553","GO:0097553","calcium ion transmembrane import into cytosol","70/5064","189/18986",0.37037037037037,1.38859633725353,3.23807324850328,0.00109516004087389,0.0104377809609906,0.0077194264535203,"CX3CL1/CACNA1G/FYN/ATP1A2/ATP2B4/SLC24A1/ADCYAP1R1/NOS1/JPH4/CAPN3/ABL1/SLC8A3/HTR2A/CAV1/PPP3CB/CASQ2/PKD2/FKBP1B/PPP3CC/ITPR2/HRC/TRPM1/APLNR/CCL21/LHCGR/PLCE1/FGF2/PPP3CA/METTL21C/SLC24A4/PML/TRPC1/SNCA/CAMK2D/ANK2/DRD2/PLCH2/JPH2/ITPR1/CACNA1C/AKAP6/CACNA2D1/CLIC2/GPER1/IL13/GP9/PRKCE/PRNP/HAP1/PLCB1/SLC8A1/GRIN2A/PRKD1/DHRS7C/DRD1/TRDN/PLCD1/PPP3R2/RYR1/FLNA/PLCG2/ASPH/PLN/CALM1/RYR3/DMD/GSTM2/ITGB3/GRIN2B/CCL3",70,70,189
"GO:0016482","GO:0016482","cytosolic transport","55/5064","142/18986",0.387323943661972,1.45215884564893,3.26174488769371,0.00109957102074097,0.0104640857799644,0.00773888059958834,"SPAG9/HEATR5B/EHD3/SNX1/VAMP3/KIF1B/ATP9A/MON2/EVI5/CLTCL1/KLHL20/MAP2/ERC1/DOP1A/EPS15/SNX5/WASHC2A/VTI1B/CLN5/TBC1D17/RIC1/RGP1/SNX3/PIKFYVE/SLC66A2/WIPF3/RAB9B/RAB9A/VPS13C/KIF1C/TBC1D5/RBSN/TBC1D14/SORT1/GCC2/PREPL/PPFIA2/VPS53/SGSM2/DENND2A/RAB41/VPS51/RAB6B/RHOBTB3/MECP2/WASHC2C/DENND5A/PRKN/ANKFY1/LRRK2/VPS13A/RCSD1/CES1/SNX2/RAB7B",55,55,142
"GO:0050872","GO:0050872","white fat cell differentiation","11/5064","17/18986",0.647058823529412,2.42595948331939,3.54740490969369,0.0011257903779001,0.0106815260705551,0.00789969201511052,"SNAI2/SIRT1/ATF2/PPARG/PER2/PDGFRA/NPR2/FABP4/ADIG/FFAR4/CEBPA",11,11,17
"GO:1902033","GO:1902033","regulation of hematopoietic stem cell proliferation","11/5064","17/18986",0.647058823529412,2.42595948331939,3.54740490969369,0.0011257903779001,0.0106815260705551,0.00789969201511052,"SNAI2/TSC22D1/WNT1/PIM1/ACE/WNT10B/MIR222/MIR221/ATXN1L/N4BP2L2/CEBPA",11,11,17
"GO:0051208","GO:0051208","sequestering of calcium ion","53/5064","136/18986",0.389705882352941,1.46108923427191,3.25461853695076,0.00113838293491819,0.0107848595538288,0.00797611393154069,"CX3CL1/ATP1A2/JPH4/CAPN3/ABL1/HTR2A/CASQ2/PKD2/FKBP1B/ITPR2/SLC25A23/HRC/APLNR/CCL21/LHCGR/PLCE1/FGF2/METTL21C/TRPC1/SNCA/CAMK2D/ANK2/DRD2/PLCH2/JPH2/ITPR1/CACNA1C/AKAP6/CLIC2/GPER1/IL13/GP9/PRKCE/HAP1/PLCB1/SLC8A1/PRKD1/DHRS7C/DRD1/TRDN/PLCD1/RYR1/FLNA/ANXA6/PLCG2/ASPH/PLN/CALM1/RYR3/DMD/GSTM2/ITGB3/CCL3",53,53,136
"GO:0050769","GO:0050769","positive regulation of neurogenesis","88/5064","247/18986",0.356275303643725,1.33575097057262,3.20327247784836,0.00114459476947901,0.0108107591602232,0.00799526839621893,"CX3CL1/PAFAH1B1/CDKL5/PRKCH/TNFRSF1B/CDON/SPEN/DCT/RAB21/SMARCD3/NRP1/SOX10/DICER1/EEF2K/MEGF8/PTN/PTPRZ1/CXCL12/ASPA/CAPRIN2/CUX2/QKI/SRF/SEMA5A/EPHA4/EGR2/IL1B/BMP2/MACF1/LIF/RNF112/GFAP/MAP1B/SERPINF1/NUMB/IL6/BIN1/IL33/FGF2/GOLGA4/SLIT2/EGFR/NTRK2/NOTCH1/DRD2/ITGB1/VEGFC/IL34/KIT/BRAF/ACE/DISC1/GPER1/ISLR2/CTNNB1/CX3CR1/SHOX2/MAP2K1/MECP2/IL1RAPL1/ROBO1/MAP6/DSCAM/ID4/HAP1/LIG4/FZD4/CDH4/GSX2/PLAG1/AMIGO1/IST1/TRAK1/EFNA5/RELN/MME/GJC2/GPRASP3/KHDC3L/BMPR2/MIR222/MIR221/MIR125B1/PLXNA4/ETV5/SHANK3/ZNF488/CYFIP1",88,88,247
"GO:0007369","GO:0007369","gastrulation","74/5064","202/18986",0.366336633663366,1.37347301080819,3.2184161753158,0.00114533989432886,0.0108107591602232,0.00799526839621893,"ITGA3/PHLDB1/LAMA3/EYA2/CLASP1/FGFR1/ITGA8/WNT11/LAMB1/DLD/SFRP1/MEGF8/BMPR1A/FGF8/PRKAR1A/WNT5B/SRF/NPHP3/COL7A1/ACVR1/WLS/SYF2/NR4A3/DUSP1/ACVR2A/AMOT/AHDC1/ITGB4/KDM6B/APLNR/COL4A2/ITGA7/IL10/KLF4/RPS6/MAP2K5/GATA6/SMAD4/EPHA2/OSR1/PHLDB2/GPC3/CER1/CRB2/ITGB1/FZD7/NODAL/ETS2/DUSP2/LRP5/TAL1/PLPP3/TGFBR2/CLASP2/ITGA2/SOX17/TAF10/SMAD3/CTNNB1/LMBRD1/ATOH8/MAP2K1/SOX7/SMAD2/MYADM/ADIPOQ/SETD2/LAMB3/MBP/BMPR2/RACK1/MIR221/ITGB3/MIR145",74,74,202
"GO:0034284","GO:0034284","response to monosaccharide","79/5064","218/18986",0.362385321100917,1.35865870979898,3.21219547379485,0.00114623385226727,0.0108107591602232,0.00799526839621893,"GCLC/CFTR/SARM1/NADK/MLXIPL/EXTL3/GCLM/EIF2B3/PTGS2/RASAL2/GCKR/ANGPT2/CMA1/SLC39A14/GCK/RAB11FIP2/PPP3CB/GYS2/GPLD1/SRF/SLC29A1/PDE8B/KLF7/FOXO3/FKBP1B/GPAM/EGR1/CAT/PIK3CA/ACVR1C/PCK1/NR1D1/ANO1/RAF1/PRKAA1/SERPINF1/ZBED3/HMGCS2/PPP3CA/SLC12A6/SMAD4/EPHA5/CLTRN/OGT/TCF7L2/SIDT2/ADRA2A/KCNB1/ACE/LRP5/VSNL1/SGCB/SLC9B2/ITGA2/GPER1/CCDC186/SMAD3/CYP7A1/COL4A3/PRKCE/KAT5/ADCY5/LEP/SMAD2/LPL/ADIPOQ/ZBTB20/PLCB1/GAS6/GJD3/EFNA5/PLA2G6/RFX6/IRS2/PPARA/RACK1/MIR221/VAMP2/TXNIP",79,79,218
"GO:0014902","GO:0014902","myotube differentiation","52/5064","133/18986",0.390977443609023,1.46585658458944,3.25154043865485,0.00115682333365809,0.0108944224200966,0.00805714288696252,"CYP26B1/CFLAR/IGF1/EHD2/BARX2/CDON/NEO1/HDAC4/ATP11A/IL4R/MEF2C/NOS1/NFATC2/KLF5/CAV2/PPP3CB/CNTNAP1/HDAC5/CD81/RIPOR2/MAPK14/TANC1/SMYD1/BHLHE41/WNT1/SORT1/ADGRB3/CCN3/PPP3CA/MYOCD/SIK1/BIN3/NOTCH1/ITGB1/DOCK1/JAM2/ADAMTS5/KLHL40/SKI/RCAN1/PLPP7/SCGB3A1/AVPR1A/SHOX2/WNT10B/TMEM182/CAV3/RYR1/NACA/ERVFRD-1/ACTN3/MYMX",52,52,133
"GO:0086065","GO:0086065","cell communication involved in cardiac conduction","26/5064","56/18986",0.464285714285714,1.74070469419996,3.34784342290707,0.00116035556595969,0.0108953090030408,0.00805779857344015,"CACNA1G/ATP1A2/DSG2/PKP2/TBX5/CAV1/TBX18/CASQ2/KCNJ5/ATP1B2/KCNA5/HRC/CAMK2D/ANK2/CACNA1C/CACNA2D1/SCN3B/KCNE5/SCN4B/SLC8A1/CTNNA3/SCN5A/TRDN/FLNA/CALM1/GJA5",26,26,56
"GO:1902895","GO:1902895","positive regulation of miRNA transcription","26/5064","56/18986",0.464285714285714,1.74070469419996,3.34784342290707,0.00116035556595969,0.0108953090030408,0.00805779857344015,"NGFR/BMPR1A/SRF/NR3C1/FOXO3/EGR1/BMP2/PPARG/NOTCH2/ETS1/IL6/IL10/KLF4/MYC/SMAD6/FGF2/MYOCD/SMAD4/EGFR/SMAD3/ATOH8/FOS/JUN/MRTFB/TEAD1/MRTFA",26,26,56
"GO:0045661","GO:0045661","regulation of myoblast differentiation","33/5064","76/18986",0.43421052631579,1.62794649538538,3.30814858202996,0.00116618787045145,0.0109177233721142,0.00807437547558161,"ARID1B/MBNL3/NMRK2/SMARCA2/MEF2C/SMARCD3/CAPN3/RIPOR2/MAPK14/SMYD1/ID3/PHF10/BTG1/LRRC8A/MSTN/SMARCC2/MYOCD/BOC/IGFBP3/NOTCH1/PBRM1/RANBP3L/CMTM5/HIF1AN/TMEM182/SOSTDC1/KAT5/EID2B/PLCB1/ZFP36L1/MAP3K5/DLL1/DPF3",33,33,76
